customer_id,age,gender,location,marital_status,dependents,education_level,tenure_months,contract_type,payment_method,paperless_billing,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,data_usage_gb,call_duration_minutes,customer_service_calls,late_payments,payment_failures,contract_renewal_eligible,avg_monthly_download_gb,avg_monthly_upload_gb,customer_satisfaction_score,nps_score,last_interaction_days,churn
CUST-00587,35,Male,Suburban,Married,0,High School,60,One Year,Mailed Check,Yes,102.95,6156.73,Yes,No,Fiber,No,Yes,No,No,No,Yes,482.63,779.62,3,0,1,Yes,249.22,,4.0,28.0,121,No
CUST-00588,68,Male,Suburban,Divorced,0,Master,36,One Year,Credit Card,Yes,69.16,2576.83,No,No,No,No,No,No,No,No,No,0.0,0.0,1,1,1,Yes,0.0,0.0,2.0,74.0,241,No
CUST-00589,35,Female,Suburban,Single,3,Bachelor,11,Two Year,Electronic,Yes,101.43,1096.42,Yes,Yes,Fiber,No,Yes,No,No,Yes,Yes,147.23,643.73,2,1,0,Yes,78.64,23.03,4.0,-3.0,133,Yes
CUST-00590,62,Female,Suburban,Single,1,Master,51,Month-to-Month,Electronic,No,59.65,2993.32,Yes,Yes,Fiber,No,Yes,No,No,No,No,383.82,1440.71,1,0,0,No,205.77,,3.0,84.0,70,No
CUST-00591,49,Female,Urban,Married,3,Bachelor,55,Two Year,Credit Card,Yes,100.33,5736.39,Yes,Yes,Fiber,Yes,No,No,No,Yes,No,204.84,782.46,2,0,0,Yes,,34.42,5.0,-87.0,345,No
CUST-00592,31,Female,Urban,Single,3,Bachelor,54,Month-to-Month,Credit Card,Yes,55.85,2993.37,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,90.73,462.36,3,0,0,No,59.2,6.67,4.0,52.0,309,Yes
CUST-00593,73,Male,Suburban,Married,2,Bachelor,17,Month-to-Month,Credit Card,No,26.63,465.76,Yes,No,Fiber,No,Yes,No,No,No,Yes,233.62,801.86,3,2,0,No,138.89,22.91,5.0,-80.0,278,No
CUST-00594,33,Male,Rural,Single,2,PhD,62,Month-to-Month,Credit Card,No,138.58,8365.54,Yes,No,No,No,No,No,No,No,No,0.0,1722.27,0,0,1,No,0.0,0.0,3.0,-85.0,218,No
CUST-00595,67,Female,Rural,Single,2,Master,42,Month-to-Month,Mailed Check,Yes,134.82,5916.42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,226.38,1502.68,5,1,0,No,67.03,13.15,1.0,59.0,184,Yes
CUST-00596,35,Female,Rural,Married,2,Bachelor,24,Month-to-Month,Credit Card,No,146.2,3535.06,Yes,No,No,No,No,No,No,No,No,0.0,735.82,4,1,1,No,0.0,0.0,3.0,72.0,306,Yes
CUST-00597,33,Female,Suburban,Married,1,PhD,17,Two Year,Bank Transfer,Yes,113.15,1973.41,Yes,No,DSL,Yes,No,No,No,No,Yes,142.35,1822.94,0,2,1,Yes,30.79,6.64,2.0,-37.0,313,Yes
CUST-00598,34,Female,Suburban,Single,2,Bachelor,48,One Year,Bank Transfer,Yes,108.75,5005.9,Yes,Yes,Fiber,No,Yes,Yes,No,Yes,No,330.67,242.18,2,0,1,Yes,207.95,38.92,2.0,-17.0,216,Yes
CUST-00599,24,Male,Suburban,Single,3,High School,70,Month-to-Month,Electronic,Yes,92.67,6482.17,No,No,No,No,No,No,No,No,No,0.0,0.0,3,1,0,No,0.0,0.0,4.0,-28.0,280,No
CUST-00600,29,Male,Urban,Single,1,High School,7,One Year,Electronic,No,36.37,264.82,No,No,No,No,No,No,No,No,No,0.0,0.0,1,1,0,No,0.0,0.0,4.0,-41.0,280,No
CUST-00601,51,Female,Suburban,Married,4,Master,14,Month-to-Month,Electronic,No,44.6,647.95,No,No,No,No,No,No,No,No,No,0.0,0.0,5,2,2,No,0.0,0.0,,-3.0,124,Yes
CUST-00602,27,Male,Urban,Single,0,Master,11,Month-to-Month,Electronic,Yes,57.63,605.21,Yes,No,No,No,No,No,No,No,No,0.0,266.89,3,0,0,No,0.0,0.0,3.0,46.0,178,No
CUST-00603,22,Male,Urban,Married,1,Bachelor,12,One Year,Credit Card,No,135.72,1596.67,Yes,No,Fiber,No,No,No,No,Yes,Yes,294.89,1356.55,1,0,2,Yes,229.49,29.27,4.0,,326,Yes
CUST-00604,38,Female,Suburban,Married,0,Master,5,One Year,Electronic,Yes,42.49,211.23,Yes,Yes,Fiber,No,Yes,No,Yes,No,Yes,76.72,1241.6,1,6,1,No,274.06,39.65,3.0,91.0,34,Yes
CUST-00605,20,Male,Suburban,Married,0,Bachelor,5,Two Year,Credit Card,No,139.97,676.93,Yes,No,Fiber,Yes,No,No,No,Yes,No,51.35,1330.45,2,2,2,No,243.29,68.16,5.0,57.0,69,No
CUST-00606,36,Female,Urban,Single,3,Bachelor,20,Month-to-Month,Mailed Check,No,87.96,1799.71,Yes,Yes,Fiber,No,No,Yes,No,No,No,261.62,1407.9,4,0,0,No,277.46,66.54,2.0,-54.0,359,Yes
CUST-00607,62,Male,Urban,Married,4,High School,54,One Year,Electronic,Yes,113.02,5910.75,Yes,No,Fiber,No,No,No,No,No,Yes,337.51,1538.07,2,0,1,Yes,157.78,21.76,3.0,-68.0,177,No
CUST-00608,61,Female,Rural,Divorced,3,Master,55,One Year,Credit Card,Yes,34.33,1859.29,Yes,No,Fiber,No,Yes,No,Yes,No,Yes,56.68,493.64,1,2,2,Yes,276.06,59.09,2.0,-80.0,48,Yes
CUST-00609,52,Female,Suburban,Single,5,High School,58,Two Year,Electronic,No,54.97,3240.58,No,No,Fiber,No,No,Yes,Yes,Yes,No,458.89,0.0,2,1,1,No,205.39,58.94,2.0,-6.0,67,Yes
CUST-00610,23,Female,Suburban,Single,0,Bachelor,30,Month-to-Month,Electronic,Yes,144.61,4330.45,No,No,No,No,No,No,No,No,No,0.0,0.0,3,3,3,No,0.0,0.0,5.0,-38.0,6,Yes
CUST-00611,31,Male,Urban,Married,0,Bachelor,24,One Year,Credit Card,No,54.6,1341.65,Yes,No,Fiber,Yes,No,No,Yes,No,Yes,59.99,1892.95,1,1,0,Yes,59.84,8.21,3.0,-59.0,93,No
CUST-00612,21,Male,Urban,Single,1,Bachelor,3,One Year,Mailed Check,Yes,58.55,183.74,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,101.35,541.5,2,1,0,No,37.21,10.73,4.0,88.0,80,No
CUST-00613,62,Male,Urban,Married,3,Bachelor,48,Two Year,Credit Card,No,45.69,2108.92,Yes,Yes,Fiber,No,Yes,No,No,Yes,Yes,84.79,211.57,5,3,0,Yes,261.99,50.37,3.0,4.0,249,Yes
CUST-00614,68,Male,Suburban,Married,0,High School,71,Month-to-Month,Electronic,Yes,36.78,2666.08,Yes,No,Fiber,Yes,No,No,No,Yes,No,,1341.64,0,0,0,No,93.55,17.16,4.0,25.0,37,No
CUST-00615,35,Female,Suburban,Married,5,Master,22,One Year,Credit Card,Yes,50.32,1077.26,Yes,No,Fiber,No,Yes,Yes,No,No,No,398.92,1506.33,2,1,1,Yes,215.45,33.07,5.0,14.0,349,Yes
CUST-00616,46,Male,Urban,Married,2,Bachelor,14,Month-to-Month,Electronic,Yes,103.5,1436.64,Yes,No,No,No,No,No,No,No,No,0.0,638.07,0,0,0,No,0.0,0.0,5.0,-58.0,44,Yes
CUST-00617,52,Male,Urban,Married,5,Bachelor,48,One Year,Electronic,No,79.2,3623.91,Yes,Yes,Fiber,Yes,Yes,No,No,Yes,No,194.26,1184.61,0,2,0,Yes,121.99,32.83,1.0,-33.0,358,No
CUST-00618,69,Male,Urban,Single,1,Master,29,Month-to-Month,Credit Card,Yes,91.99,2570.53,Yes,No,No,No,No,No,No,No,No,0.0,213.12,0,1,0,No,0.0,0.0,5.0,-75.0,136,No
CUST-00619,55,Female,Suburban,Single,1,Bachelor,50,Month-to-Month,Electronic,Yes,35.91,1763.01,No,No,Fiber,No,No,No,Yes,Yes,Yes,185.5,0.0,2,0,1,No,192.38,20.42,4.0,60.0,310,Yes
CUST-00620,33,Male,Urban,Divorced,3,Master,10,One Year,Credit Card,No,124.28,1223.11,Yes,No,Fiber,No,No,Yes,Yes,No,Yes,83.49,308.86,1,1,0,No,179.79,34.04,3.0,7.0,307,No
CUST-00621,37,Female,Suburban,Divorced,3,High School,71,Month-to-Month,Credit Card,No,121.93,9003.12,Yes,Yes,Fiber,No,No,No,No,Yes,No,137.02,228.38,3,1,0,No,59.8,8.14,4.0,-68.0,304,Yes
CUST-00622,41,Female,Suburban,Married,0,High School,27,Month-to-Month,Credit Card,Yes,22.81,630.67,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,119.48,183.81,2,1,0,No,19.15,2.46,5.0,-52.0,228,No
CUST-00623,52,Female,Rural,Divorced,4,High School,28,Month-to-Month,Electronic,No,69.86,2048.35,Yes,No,DSL,No,No,Yes,No,Yes,Yes,249.37,911.82,2,0,0,No,85.09,15.2,2.0,-17.0,182,No
CUST-00624,61,Female,Suburban,Single,3,Master,9,Month-to-Month,Mailed Check,No,28.94,263.04,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,145.75,284.6,2,1,2,No,44.39,5.32,,-60.0,325,Yes
CUST-00625,68,Male,Urban,Single,0,PhD,71,Two Year,Credit Card,Yes,122.97,8505.62,Yes,No,Fiber,No,Yes,Yes,No,No,Yes,258.03,1514.83,5,2,0,Yes,111.47,32.49,3.0,99.0,203,No
CUST-00626,36,Female,Suburban,Married,0,Bachelor,26,One Year,Bank Transfer,Yes,115.85,2960.06,Yes,No,DSL,No,No,Yes,No,Yes,No,334.65,1807.86,4,1,1,Yes,43.75,4.79,3.0,-65.0,110,No
CUST-00627,73,Female,Suburban,Single,1,Bachelor,8,Two Year,Electronic,No,137.26,1078.28,Yes,Yes,No,No,No,No,No,No,No,0.0,594.42,4,1,0,No,0.0,0.0,5.0,99.0,67,No
CUST-00628,21,Female,Urban,Married,1,High School,2,Month-to-Month,Credit Card,No,50.73,99.7,Yes,Yes,Fiber,No,No,No,Yes,No,No,355.08,1294.67,1,0,0,No,240.99,31.94,4.0,-6.0,356,No
CUST-00629,50,Female,Suburban,Divorced,2,High School,57,Two Year,Credit Card,Yes,79.32,4599.35,Yes,No,Fiber,No,Yes,No,Yes,Yes,No,102.8,180.44,0,3,2,Yes,67.47,16.04,1.0,18.0,37,Yes
CUST-00630,19,Male,Rural,Married,0,Bachelor,52,One Year,Electronic,Yes,43.98,2294.18,Yes,Yes,DSL,No,Yes,No,No,No,No,57.95,834.47,2,0,0,Yes,59.2,6.85,4.0,49.0,197,No
CUST-00631,30,Male,Urban,Married,2,High School,58,One Year,Electronic,Yes,68.26,3913.75,Yes,No,DSL,No,No,No,No,Yes,Yes,271.23,656.59,7,2,2,No,27.04,5.66,4.0,74.0,304,No
CUST-00632,62,Female,Suburban,Single,2,Bachelor,3,One Year,Credit Card,Yes,87.89,254.42,No,No,DSL,Yes,No,No,No,Yes,Yes,99.46,0.0,1,1,1,No,58.76,14.96,4.0,-18.0,91,No
CUST-00633,47,Female,Rural,Single,0,Bachelor,8,One Year,Bank Transfer,Yes,26.93,205.17,Yes,No,Fiber,No,Yes,No,No,Yes,Yes,42.47,1324.97,1,0,0,No,226.95,65.82,2.0,-81.0,263,No
CUST-00634,51,Male,Suburban,Married,1,Master,59,One Year,Bank Transfer,Yes,112.93,6475.71,No,No,Fiber,Yes,Yes,Yes,No,No,Yes,263.55,0.0,2,1,0,No,267.31,64.08,3.0,-14.0,242,No
CUST-00635,47,Male,Suburban,Married,0,Bachelor,2,Month-to-Month,Electronic,No,90.63,174.14,Yes,Yes,Fiber,Yes,Yes,Yes,No,Yes,Yes,163.4,1735.35,1,0,0,No,61.61,7.39,5.0,51.0,115,Yes
CUST-00636,68,Male,Urban,Married,0,Bachelor,62,Month-to-Month,Credit Card,No,127.76,8147.52,Yes,No,Fiber,No,Yes,No,No,No,Yes,378.07,1363.19,1,0,0,No,230.21,27.1,4.0,25.0,94,Yes
CUST-00637,71,Female,Urban,Divorced,2,Bachelor,49,One Year,Bank Transfer,Yes,55.33,2606.18,Yes,No,Fiber,No,No,No,No,No,Yes,157.1,1450.4,0,1,1,No,185.0,45.57,4.0,70.0,212,No
CUST-00638,41,Female,Suburban,Divorced,5,High School,20,One Year,Bank Transfer,Yes,137.43,2810.27,Yes,No,DSL,No,No,No,Yes,Yes,No,489.36,1877.15,1,2,1,No,22.15,3.17,4.0,-1.0,245,No
CUST-00639,65,Female,Suburban,Single,0,Master,29,Month-to-Month,Electronic,Yes,149.83,4295.4,Yes,No,Fiber,Yes,Yes,No,No,No,No,379.26,1890.51,0,2,0,No,176.79,33.49,2.0,-28.0,172,Yes
CUST-00640,61,Male,Rural,Single,1,High School,17,Month-to-Month,Bank Transfer,Yes,139.51,2270.47,Yes,No,Fiber,No,Yes,Yes,No,No,Yes,28.85,1148.14,2,0,1,No,185.05,54.65,4.0,-85.0,284,Yes
CUST-00641,50,Male,Urban,Married,0,High School,22,One Year,Electronic,No,121.13,2748.11,Yes,No,Fiber,No,Yes,Yes,No,Yes,Yes,254.44,1041.22,6,0,1,Yes,62.94,16.62,3.0,-74.0,78,No
CUST-00642,58,Male,Suburban,Single,0,Bachelor,6,Two Year,Credit Card,No,125.61,759.65,No,No,DSL,Yes,Yes,No,Yes,Yes,No,281.31,0.0,1,1,0,No,,26.14,2.0,-56.0,279,Yes
CUST-00643,66,Male,Urban,Married,1,Master,62,Month-to-Month,Credit Card,Yes,94.59,5709.42,Yes,No,Fiber,Yes,No,No,Yes,Yes,Yes,,1459.59,7,0,0,No,,32.19,3.0,64.0,148,Yes
CUST-00644,27,Female,Urban,Married,2,High School,31,Month-to-Month,Bank Transfer,Yes,44.72,1441.04,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,248.9,1122.6,1,2,0,No,49.14,11.0,4.0,-88.0,278,No
CUST-00645,35,Male,Urban,Single,0,High School,62,Two Year,Mailed Check,Yes,108.02,6392.41,Yes,Yes,No,No,No,No,No,No,No,0.0,1872.46,2,1,0,Yes,0.0,0.0,2.0,78.0,350,No
CUST-00646,36,Female,Urban,Married,4,High School,12,One Year,Mailed Check,No,112.66,1311.58,Yes,Yes,Fiber,No,No,Yes,No,Yes,No,,553.39,1,1,0,No,289.32,49.7,3.0,-99.0,225,No
CUST-00647,24,Female,Urban,Married,0,Bachelor,12,Month-to-Month,Electronic,Yes,148.1,1821.99,Yes,Yes,No,No,No,No,No,No,No,0.0,689.48,4,1,0,No,0.0,0.0,3.0,-25.0,322,Yes
CUST-00648,74,Female,Urban,Divorced,3,Bachelor,63,Two Year,Mailed Check,No,90.37,5812.46,Yes,Yes,Fiber,No,No,No,No,No,No,473.1,700.57,3,1,1,Yes,267.02,41.63,1.0,4.0,117,Yes
CUST-00649,36,Male,Urban,Single,3,High School,16,One Year,Electronic,No,55.28,865.81,No,No,DSL,No,No,No,No,Yes,Yes,158.8,0.0,2,1,1,No,15.76,3.44,4.0,-4.0,72,No
CUST-00650,41,Male,Rural,Divorced,1,Master,25,One Year,Electronic,Yes,108.88,2602.72,Yes,Yes,Fiber,No,Yes,Yes,Yes,No,Yes,31.71,288.18,1,0,0,Yes,285.82,44.71,4.0,-14.0,5,No
CUST-00651,32,Male,Suburban,Married,0,Master,22,Two Year,Credit Card,No,147.32,3357.07,Yes,No,DSL,No,No,Yes,No,Yes,Yes,83.64,965.73,3,0,1,Yes,26.84,3.29,1.0,-42.0,320,No
CUST-00652,58,Female,Urban,Married,2,Bachelor,18,Two Year,Credit Card,No,43.04,760.25,Yes,Yes,No,No,No,No,No,No,No,0.0,912.4,3,0,0,No,0.0,0.0,2.0,-87.0,21,Yes
CUST-00653,59,Female,Rural,Single,2,Bachelor,45,Month-to-Month,Credit Card,No,62.38,2721.67,Yes,Yes,No,No,No,No,No,No,No,0.0,238.97,2,4,1,No,0.0,0.0,4.0,2.0,178,Yes
CUST-00654,40,Male,Suburban,Married,3,Bachelor,68,Month-to-Month,Credit Card,No,90.44,6160.11,Yes,Yes,Fiber,No,No,Yes,No,Yes,Yes,389.39,880.51,2,0,0,No,87.87,19.04,4.0,76.0,195,No
CUST-00655,69,Male,Rural,Married,2,Bachelor,12,Month-to-Month,Mailed Check,Yes,42.13,526.27,Yes,Yes,Fiber,Yes,No,Yes,No,Yes,No,404.39,1075.42,3,2,1,No,209.82,44.43,4.0,-71.0,108,Yes
CUST-00656,69,Female,Urban,Married,1,Bachelor,49,Month-to-Month,Electronic,Yes,22.89,1070.35,Yes,Yes,Fiber,Yes,No,No,Yes,Yes,Yes,411.62,223.7,4,1,1,No,172.03,35.86,3.0,9.0,184,Yes
CUST-00657,21,Female,Suburban,Married,3,High School,33,Month-to-Month,Electronic,No,63.81,2161.63,Yes,No,No,No,No,No,No,No,No,0.0,1068.74,3,0,2,No,0.0,0.0,5.0,-3.0,54,No
CUST-00658,55,Female,Rural,Married,5,Bachelor,63,Month-to-Month,Mailed Check,No,132.5,8407.88,Yes,No,DSL,Yes,No,No,No,Yes,No,88.56,1922.55,3,0,1,No,52.95,9.96,4.0,-92.0,228,Yes
CUST-00659,21,Male,Urban,Divorced,2,Bachelor,18,Two Year,Electronic,No,25.65,458.27,Yes,Yes,Fiber,No,Yes,No,No,No,Yes,74.12,1959.94,4,1,0,Yes,190.72,50.04,4.0,-77.0,18,No
CUST-00660,22,Male,Rural,Single,3,High School,54,Two Year,Credit Card,Yes,75.76,4190.94,Yes,Yes,Fiber,No,No,No,No,Yes,No,286.99,1110.19,3,4,1,No,265.77,43.33,2.0,11.0,363,Yes
CUST-00661,58,Male,Rural,Married,2,Bachelor,27,One Year,Bank Transfer,No,119.09,3365.1,No,No,No,No,No,No,No,No,No,0.0,0.0,2,1,0,Yes,0.0,0.0,3.0,-60.0,215,No
CUST-00662,61,Male,Rural,Single,2,High School,25,One Year,Credit Card,Yes,143.91,3500.42,Yes,No,No,No,No,No,No,No,No,0.0,642.47,2,1,1,Yes,0.0,0.0,4.0,87.0,47,No
CUST-00663,40,Female,Urban,Married,2,Master,34,Month-to-Month,Bank Transfer,Yes,148.11,4856.35,Yes,No,No,No,No,No,No,No,No,0.0,1994.52,3,1,0,No,0.0,0.0,3.0,-69.0,159,Yes
CUST-00664,57,Male,Urban,Divorced,2,High School,60,Month-to-Month,Electronic,Yes,74.86,4676.8,Yes,Yes,Fiber,Yes,No,No,Yes,Yes,No,301.1,621.04,2,0,0,No,165.7,38.3,2.0,74.0,272,Yes
CUST-00665,70,Male,Urban,Single,1,Master,54,Month-to-Month,Bank Transfer,Yes,143.55,7882.67,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,16.06,960.51,1,3,0,No,85.14,,4.0,-80.0,95,Yes
CUST-00666,54,Female,Rural,Married,2,Bachelor,5,Two Year,Electronic,Yes,24.6,122.26,Yes,No,Fiber,No,No,No,No,No,No,16.42,105.57,2,1,0,No,84.61,23.1,4.0,69.0,29,No
CUST-00667,28,Male,Urban,Married,2,Master,36,Month-to-Month,Credit Card,No,116.97,4241.74,No,No,Fiber,Yes,No,No,No,No,No,360.8,0.0,1,2,1,No,161.55,43.04,4.0,-31.0,120,Yes
CUST-00668,72,Female,Suburban,Single,1,Bachelor,54,Two Year,Electronic,Yes,103.56,5729.43,Yes,No,Fiber,Yes,Yes,No,Yes,Yes,Yes,96.56,235.74,0,2,0,Yes,213.96,53.65,4.0,10.0,353,No
CUST-00669,28,Male,Urban,Married,1,Master,36,One Year,Credit Card,Yes,52.44,1939.3,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,326.1,1513.27,1,4,1,No,75.3,14.55,4.0,-12.0,189,No
CUST-00670,30,Female,Urban,Married,3,High School,69,Month-to-Month,Bank Transfer,Yes,85.95,6179.67,Yes,No,Fiber,Yes,Yes,No,No,No,No,273.29,1165.93,1,0,2,No,,30.38,4.0,-99.0,151,Yes
CUST-00671,31,Male,Urban,Divorced,2,Bachelor,39,Month-to-Month,Mailed Check,Yes,36.84,1426.33,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,490.9,1187.13,2,0,3,No,78.96,15.46,5.0,58.0,254,Yes
CUST-00672,25,Female,Suburban,Divorced,0,High School,70,One Year,Bank Transfer,No,133.31,9138.75,Yes,No,No,No,No,No,No,No,No,0.0,644.37,5,1,0,Yes,0.0,0.0,4.0,-45.0,190,Yes
CUST-00673,42,Male,Rural,Married,3,Bachelor,4,Two Year,Credit Card,Yes,66.53,269.82,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,206.57,1648.3,1,3,0,No,82.47,22.76,4.0,57.0,141,No
CUST-00674,35,Male,Urban,Married,3,Bachelor,65,One Year,Mailed Check,Yes,101.39,6534.54,Yes,Yes,Fiber,No,Yes,No,No,No,Yes,308.21,106.21,2,0,3,No,267.92,74.51,3.0,90.0,245,Yes
CUST-00675,68,Female,Rural,Married,1,Bachelor,40,Month-to-Month,Credit Card,No,40.64,1641.01,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,58.64,733.84,1,2,0,No,34.72,6.63,5.0,-86.0,33,No
CUST-00676,61,Male,Suburban,Married,0,Bachelor,37,One Year,Credit Card,No,46.8,1717.8,No,No,Fiber,No,No,Yes,No,Yes,No,193.19,0.0,4,2,0,No,110.06,29.92,1.0,-83.0,186,Yes
CUST-00677,61,Male,Suburban,Married,4,High School,67,Month-to-Month,Credit Card,No,148.95,9633.63,Yes,No,No,No,No,No,No,No,No,0.0,1825.05,0,1,0,No,,0.0,4.0,-69.0,85,Yes
CUST-00678,35,Female,Suburban,Married,3,Bachelor,31,Two Year,Credit Card,No,117.9,3643.76,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,311.34,545.77,1,0,1,Yes,,11.88,3.0,-87.0,160,No
CUST-00679,27,Female,Urban,Divorced,0,Bachelor,47,One Year,Bank Transfer,No,145.06,6947.81,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,242.24,1128.09,3,2,0,Yes,42.8,8.97,4.0,89.0,363,No
CUST-00680,24,Male,Urban,Married,0,High School,27,One Year,Electronic,Yes,58.46,1625.68,No,No,DSL,Yes,No,No,Yes,Yes,No,88.26,0.0,1,3,1,Yes,68.43,15.76,3.0,-49.0,117,No
CUST-00681,67,Male,Suburban,Married,1,Master,51,Month-to-Month,Credit Card,No,41.39,2109.64,Yes,No,Fiber,No,No,No,Yes,No,Yes,401.57,1760.93,1,0,1,No,295.1,38.54,4.0,-79.0,110,No
CUST-00682,61,Male,Urban,Married,2,PhD,20,One Year,Bank Transfer,No,85.4,1650.8,Yes,No,Fiber,Yes,No,No,Yes,No,Yes,136.58,195.98,2,0,1,No,136.88,26.62,1.0,-87.0,57,No
CUST-00683,31,Male,Suburban,Married,0,Master,13,Month-to-Month,Mailed Check,Yes,84.31,1086.64,Yes,No,DSL,Yes,Yes,No,No,No,Yes,410.24,906.5,0,0,0,No,13.45,1.6,3.0,-67.0,17,No
CUST-00684,32,Female,Urban,Married,1,Master,63,Month-to-Month,Bank Transfer,No,42.74,2769.91,Yes,Yes,Fiber,No,No,No,No,No,Yes,305.8,446.68,1,0,1,No,114.1,25.15,5.0,-15.0,358,No
CUST-00685,33,Female,Suburban,Married,1,High School,44,Month-to-Month,Credit Card,No,115.32,5029.8,Yes,Yes,DSL,No,Yes,No,No,No,Yes,186.37,140.91,3,1,0,No,91.84,24.89,3.0,-45.0,139,No
CUST-00686,19,Male,Urban,Single,3,PhD,24,Two Year,Credit Card,Yes,67.03,1640.36,Yes,Yes,No,No,No,No,No,No,No,0.0,379.36,3,2,2,Yes,0.0,0.0,1.0,80.0,193,Yes
CUST-00687,47,Female,Suburban,Married,1,Bachelor,3,One Year,Credit Card,Yes,44.23,132.78,Yes,No,No,No,No,No,No,No,No,0.0,1955.29,3,2,1,No,0.0,0.0,4.0,76.0,129,No
CUST-00688,47,Female,Urban,Married,1,High School,10,Month-to-Month,Credit Card,No,63.16,615.23,Yes,No,No,No,No,No,No,No,No,0.0,508.21,1,0,0,No,0.0,,,-38.0,211,No
CUST-00689,35,Female,Rural,Married,4,Master,65,Two Year,Mailed Check,Yes,93.28,6242.47,Yes,No,No,No,No,No,No,No,No,0.0,1876.56,3,1,0,Yes,0.0,0.0,1.0,43.0,283,Yes
CUST-00690,48,Male,Urban,Married,0,High School,49,Month-to-Month,Mailed Check,Yes,114.44,5374.46,Yes,No,Fiber,Yes,No,No,No,No,No,287.43,489.98,0,1,0,No,254.66,66.99,1.0,-21.0,119,Yes
CUST-00691,61,Male,Suburban,Married,0,Bachelor,58,Month-to-Month,Bank Transfer,No,82.65,4805.39,Yes,No,Fiber,Yes,No,No,No,No,No,233.16,1869.46,3,0,0,No,112.03,26.21,4.0,-61.0,41,Yes
CUST-00692,65,Female,Suburban,Married,3,High School,2,Month-to-Month,Electronic,Yes,88.33,171.51,Yes,No,Fiber,No,Yes,No,Yes,Yes,Yes,323.57,1343.78,3,0,0,No,,37.88,3.0,-63.0,2,No
CUST-00693,30,Male,Suburban,Divorced,0,Bachelor,66,One Year,Bank Transfer,Yes,38.06,2403.4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,233.12,315.12,1,3,0,Yes,91.63,24.22,3.0,45.0,228,Yes
CUST-00694,37,Male,Urban,Married,3,Bachelor,31,One Year,Mailed Check,No,138.91,4307.47,Yes,No,DSL,No,No,Yes,Yes,No,Yes,322.15,1205.64,1,0,1,Yes,59.09,12.05,5.0,-78.0,228,No
CUST-00695,66,Male,Suburban,Divorced,0,Bachelor,68,One Year,Credit Card,No,140.73,9569.5,Yes,Yes,DSL,No,No,No,No,Yes,Yes,153.7,705.18,4,0,0,Yes,71.28,12.36,2.0,9.0,342,No
CUST-00696,67,Male,Urban,Married,0,High School,37,One Year,Credit Card,Yes,108.85,4110.61,Yes,No,Fiber,No,No,No,Yes,Yes,No,419.25,827.99,0,1,0,Yes,143.62,33.96,4.0,-53.0,140,No
CUST-00697,52,Female,Urban,Married,4,Bachelor,24,Month-to-Month,Bank Transfer,No,22.29,548.1,Yes,Yes,Fiber,No,Yes,No,Yes,No,No,350.96,936.32,4,0,1,No,149.59,32.62,4.0,-19.0,56,Yes
CUST-00698,40,Female,Suburban,Married,1,Bachelor,44,Two Year,Credit Card,Yes,89.82,4042.09,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,164.99,903.14,1,1,0,No,89.12,20.13,5.0,73.0,215,No
CUST-00699,59,Male,Suburban,Single,2,Bachelor,41,Month-to-Month,Mailed Check,Yes,101.8,4135.99,Yes,No,DSL,No,Yes,Yes,No,No,No,415.33,1361.81,3,3,0,No,26.05,4.39,5.0,12.0,130,Yes
CUST-00700,50,Male,Suburban,Single,0,Master,51,Two Year,Credit Card,Yes,149.31,7714.83,Yes,No,Fiber,No,No,No,No,Yes,Yes,243.67,1559.9,1,1,1,Yes,274.2,50.93,4.0,-79.0,113,No
CUST-00701,55,Female,Rural,Married,0,Bachelor,42,One Year,Bank Transfer,No,149.49,6326.84,Yes,No,DSL,Yes,No,No,No,Yes,Yes,87.32,725.44,2,1,0,Yes,12.29,,4.0,,190,No
CUST-00702,52,Male,Urban,Married,3,Master,40,One Year,Bank Transfer,Yes,131.49,5218.32,No,No,No,No,No,No,No,No,No,0.0,0.0,1,2,1,No,0.0,,4.0,-47.0,242,Yes
CUST-00703,68,Female,Rural,Married,1,High School,48,One Year,Credit Card,Yes,28.3,1371.51,Yes,No,DSL,No,Yes,Yes,No,No,No,349.8,1883.09,1,2,0,Yes,98.46,24.87,3.0,-61.0,293,Yes
CUST-00704,53,Female,Urban,Married,1,Bachelor,4,One Year,Bank Transfer,No,143.93,601.45,Yes,No,Fiber,No,No,No,Yes,Yes,No,432.56,177.31,2,2,1,No,153.74,19.02,3.0,-71.0,314,Yes
